0.08805793855528404,0.0686292522668104,0.4783002758309496
0.47845057392837814,0.07567737932374331,0.38053951698700555
0.002219365545264693,0.07421413714092594,0.4000651882506365
0.006937548339109812,0.07372366633880906,0.40669593188935593
0.025512328211224046,0.07205561269996784,0.42958146517925627
0.015654596807778576,0.07289188924853753,0.4180422597677063
0.005339706758496927,0.07388643855128955,0.4044904962061808
0.0020103724033026806,0.07423656156389072,0.3997630793906546
0.04679106604190292,0.07106384286267545,0.4508902372580661
0.5263483428405145,0.07896944774566292,0.34540785085154263
0.0013055814788599765,0.07480788698654306,0.3995464530234507
0.004372705256431663,0.0744820026237569,0.40391219308382875
0.016831204412521894,0.07328224772878385,0.42015115041727763
0.008830475268558657,0.07403068144822245,0.40998996441634117
0.0030922040432816347,0.07461649031646396,0.40210819584052016
0.001239028952719203,0.07481510237969309,0.39945000744781645
0.3853526374112588,0.07051257042187523,0.4386254008993274
0.06337703457800337,0.06882906004580232,0.4627909312732116
0.007274347259331778,0.07285905222746786,0.4058900679345028
0.0073715733685791335,0.07284929296439298,0.40602403446556434
0.017228217878950493,0.07192032345048689,0.41885797703479427
0.13870384501961838,0.06660725484095496,0.4956031582568197
0.023626176115433127,0.0713767193167605,0.42644500338343794
0.0027913615740978188,0.0733226479225411,0.39954733202066106
0.06525659142337897,0.06895116029088288,0.46427201991075595
0.023236001958026956,0.07162223723062151,0.4262648174057763
0.01573151544026808,0.07226758674005924,0.4172946480497795
0.005346703810206266,0.07326862993341009,0.40353785425276767
0.010098600028155911,0.07279403722992747,0.41003635501187863
0.4209240747468796,0.07220168504567805,0.4182067529065351
0.09486255023818471,0.06778714091263019,0.4812976450938719
0.0024008919304844382,0.07357778627397953,0.3993272459679713
0.029368020712508037,0.07216721737834556,0.4342214132719514
0.5202935386505075,0.07850508443130964,0.35004434423359604
0.001449694420237198,0.07470810559968324,0.3996184540641632
0.007410449156697354,0.07408745503035306,0.407960947210945
0.038992853077502235,0.07147910382063861,0.443802524774519
0.007991029765157738,0.07402950037612413,0.40874347212480466
0.003196830399504402,0.07452122756689443,0.4021230574879213
0.001832841120833153,0.0746667613734155,0.4001720252621318
0.39069193181436257,0.07096130850444428,0.4355948996233776
0.17203077643189535,0.06655279424350771,0.49973320295336715
0.003795938593010425,0.07343373538667278,0.4013452003476198
0.007508365709179824,0.0730529679180576,0.4065439025811548
0.022096512529800875,0.07172016606651833,0.4249568111787424
0.037114421207950415,0.07058224017070654,0.4409500671801698
0.010113709413785745,0.07279640341539198,0.4100620985335848
0.002454125998118557,0.07357592011976923,0.3994108358026399
0.03611491020063021,0.07138981308613801,0.44074881158801577
0.4945469555016771,0.07669022545487165,0.36913032312403055
0.001911916926269192,0.07437208037878094,0.3998231613837304
0.010484563665726572,0.07349905858782371,0.4116313139919705
0.05872084279228597,0.0700197168198335,0.4601275752942138
0.010257404476137126,0.07352097358450473,0.4113331403552116
0.004175526141369235,0.0741321276716539,0.40305478738716105
0.0025302801278925704,0.07430583274213867,0.40071432846208
0.16413649970715355,0.06641492229200102,0.4992125666853986
0.03624530037532141,0.07047208451140151,0.4399177687131601
0.00914451434615725,0.07272047957013215,0.4085111987882004
0.005938414976162068,0.0730414338294907,0.4041073759863312
0.01253527009305292,0.07239510609375951,0.4129955804797205
0.379538884357867,0.07034670113983363,0.44169904559190803
0.03711020510363365,0.07041221999828345,0.44076739457943326
0.0024341498645145745,0.07340777275162925,0.3991043994358201
0.0654940266948927,0.06938702436090266,0.4647610113594432
0.020055227741828285,0.07233618563133652,0.4231362908118035
0.009450137111011902,0.0733048889212997,0.4098334141616359
0.0041310382206726955,0.07384240168110373,0.40252761344309995
0.008102079949642139,0.07343766342957896,0.40802380820393536
0.4683653070376919,0.07495564515344498,0.3875642578503183
0.04858314551937122,0.07029116616014217,0.45181446057024915
0.0017972665357164567,0.07409012015846318,0.3991785338679986
